HYY_EDDY233.H_storage_flux,HYY_EDDY233.Qc_H,HYY_EDDY233.F_c,HYY_EDDY233.tau,HYY_META.T42,HYY_EDDYMAST.MO_length_270,HYY_META.T168,HYY_EDDY233.LE,HYY_META.T504,HYY_EDDY233.MO_length,HYY_EDDY233.u_star_460,HYY_EDDY233.E,HYY_EDDY233.wind_dir,HYY_EDDY233.CO2_storage_flux,HYY_EDDY233.H,HYY_META.T672,HYY_EDDY233.LE_storage_flux,HYY_EDDY233.MO_length_460,HYY_EDDY233.Qc_F_c,HYY_EDDY233.Qc_LE,HYY_EDDY233.Qc_tau,HYY_EDDY233.U,HYY_EDDY233.u_star,HYY_META.T84,HYY_EDDYMAST.u_star_270,HYY_EDDYSUB.u_star_subm,HYY_EDDYSUB.MO_length_subm,HYY_META.T336,datetime,VAR_EDDY.H,VAR_EDDY.LE,VAR_EDDY.E,VAR_EDDY.F_c,VAR_EDDY.tau,VAR_EDDY.u_star,VAR_EDDY.MO_length,VAR_EDDY.U,VAR_EDDY.wind_dir,VAR_EDDY.Qc_H,VAR_EDDY.Qc_LE,VAR_EDDY.Qc_F_c,VAR_EDDY.Qc_tau,VAR_EDDY.CO2_storage_flux,VAR_EDDY.H_storage_flux,VAR_EDDY.LE_storage_flux,VAR_META.TDRY3,VAR_META.TDRY2,VAR_META.TDRY1,VAR_META.TDRY0
-4.89657,,,,,,-1.393,,-1.74933,,,,,0.17759,,-1.762,-2.31466,,,,,,,,,,,-1.71133,2022-03-07T01:00:00.0,,,,,,,,,,,,,,0.17759,-4.89657,-2.31466,-1.393,-1.393,-1.71133,-1.74933
-4.92715,,,,,,-1.71733,,-2.08433,,,,,-0.04025,,-2.091,-0.99008,,,,,,,,0.43711,0.07833,-26.7947,-2.037,2022-03-07T01:30:00.0,,,,,,0.07833,-26.7947,,,,,,,-0.04025,-4.92715,-0.99008,-1.71733,-1.71733,-2.037,-2.08433
-3.67878,,,,,,-1.916,,-2.26433,,,,,0.10892,,-2.26633,-1.83744,,,,,,,,,,,-2.22333,2022-03-07T02:00:00.0,,,,,,,,,,,,,,0.10892,-3.67878,-1.83744,-1.916,-1.916,-2.22333,-2.26433
-0.9851,,,,,,-2.058,,-2.406,,,,,0.41385,,-2.412,-0.20306,,,,,,,,,,,-2.36467,2022-03-07T02:30:00.0,,,,,,,,,,,,,,0.41385,-0.9851,-0.20306,-2.058,-2.058,-2.36467,-2.406
-4.45406,,,,,1503.11597,-2.17367,,-2.52567,,,,,-0.70109,,-2.53667,-5.09842,,,,,,,,0.52196,0.11294,-103.6746,-2.48667,2022-03-07T03:00:00.0,,,,,,0.11294,-103.6746,,,,,,,-0.70109,-4.45406,-5.09842,-2.17367,-2.17367,-2.48667,-2.52567
-1.2077,,,,,,-2.286,,-2.58367,,,,,-0.17744,,-2.572,-5.10172,,,,,,,,,,,-2.566,2022-03-07T03:30:00.0,,,,,,,,,,,,,,-0.17744,-1.2077,-5.10172,-2.286,-2.286,-2.566,-2.58367
-1.03624,,,,,,-2.335,,-2.62333,,,,,0.16996,,-2.60467,-1.26892,,,,,,,,,,,-2.61433,2022-03-07T04:00:00.0,,,,,,,,,,,,,,0.16996,-1.03624,-1.26892,-2.335,-2.335,-2.61433,-2.62333
-0.16159,,,,,,-2.42367,,-2.74767,,,,,0.15961,,-2.73367,0.13218,,,,,,,,,,,-2.71167,2022-03-07T04:30:00.0,,,,,,,,,,,,,,0.15961,-0.16159,0.13218,-2.42367,-2.42367,-2.71167,-2.74767
-1.31772,,,,,,-2.44033,,-2.75467,,,,,0.06533,,-2.74367,-1.0168,,,,,,,,,,,-2.718,2022-03-07T05:00:00.0,,,,,,,,,,,,,,0.06533,-1.31772,-1.0168,-2.44033,-2.44033,-2.718,-2.75467
-1.43311,,,,,1145.37097,-2.49233,,-2.817,,,,,-0.06031,,-2.80667,-1.80799,,,,,,,,0.53099,0.08148,-242.9424,-2.78933,2022-03-07T05:30:00.0,,,,,,0.08148,-242.9424,,,,,,,-0.06031,-1.43311,-1.80799,-2.49233,-2.49233,-2.78933,-2.817
-5.06879,,,,,,-2.671,,-3.03333,,,,,0.53064,,-3.045,-3.44848,,,,,,,,,,,-2.98367,2022-03-07T06:00:00.0,,,,,,,,,,,,,,0.53064,-5.06879,-3.44848,-2.671,-2.671,-2.98367,-3.03333
-1.53608,,,,,,-2.89733,,-3.258,,,,,0.18282,,-3.272,-0.45834,,,,,,,,,,,-3.054,2022-03-07T06:30:00.0,,,,,,,,,,,,,,0.18282,-1.53608,-0.45834,-2.89733,-2.89733,-3.054,-3.258
-6.88869,,,,,-3254.55688,-3.09067,,-3.46433,,,,,-0.61694,,-3.488,-7.18558,,,,,,,,0.63748,,,-3.24,2022-03-07T07:00:00.0,,,,,,0.63748,-3254.55688,,,,,,,-0.61694,-6.88869,-7.18558,-3.09067,-3.09067,-3.24,-3.46433
-2.6728,,,,,,-3.38133,,-3.76767,,,,,0.31788,,-3.794,-0.53428,,,,,,,,,,,-3.54,2022-03-07T07:30:00.0,,,,,,,,,,,,,,0.31788,-2.6728,-0.53428,-3.38133,-3.38133,-3.54,-3.76767
1.47244,,,,,,-3.41933,,-3.821,,,,,0.10948,,-3.84167,0.12563,,,,,,,,,,,-3.58333,2022-03-07T08:00:00.0,,,,,,,,,,,,,,0.10948,1.47244,0.12563,-3.41933,-3.41933,-3.58333,-3.821
0.82448,,,,,,-3.34433,,-3.79,,,,,0.05684,,-3.82333,-1.24133,,,,,,,,,,,-3.54367,2022-03-07T08:30:00.0,,,,,,,,,,,,,,0.05684,0.82448,-1.24133,-3.34433,-3.34433,-3.54367,-3.79
-4.84591,,,,,,-3.48,,-4.00033,,,,,0.29626,,-4.059,-5.95472,,,,,,,,,,,-3.72867,2022-03-07T09:00:00.0,,,,,,,,,,,,,,0.29626,-4.84591,-5.95472,-3.48,-3.48,-3.72867,-4.00033
-0.04614,,,,,,-3.69767,,-4.20467,,,,,-0.06909,,-4.25367,-3.10216,,,,,,,,,,,-3.944,2022-03-07T09:30:00.0,,,,,,,,,,,,,,-0.06909,-0.04614,-3.10216,-3.69767,-3.69767,-3.944,-4.20467
3.49975,,,,,,-3.53467,,-4.08567,,,,,0.17618,,-4.147,1.46964,,,,,,,,,,,-3.78967,2022-03-07T10:00:00.0,,,,,,,,,,,,,,0.17618,3.49975,1.46964,-3.53467,-3.53467,-3.78967,-4.08567
0.6985,,,,,,-3.459,,-3.99,,,,,-0.21253,,-4.051,-1.56593,,,,,,,,,,,-3.72433,2022-03-07T10:30:00.0,,,,,,,,,,,,,,-0.21253,0.6985,-1.56593,-3.459,-3.459,-3.72433,-3.99
1.97295,,,,,,-3.39833,,-3.92933,,,,,0.09836,,-3.98267,0.8882,,,,,,,,,,,-3.65433,2022-03-07T11:00:00.0,,,,,,,,,,,,,,0.09836,1.97295,0.8882,-3.39833,-3.39833,-3.65433,-3.92933
2.91237,,,,,,-3.21067,,-3.792,,,,,0.19129,,-3.86833,0.20717,,,,,,,,,,,-3.489,2022-03-07T11:30:00.0,,,,,,,,,,,,,,0.19129,2.91237,0.20717,-3.21067,-3.21067,-3.489,-3.792
-1.75589,,,,,,-3.21833,,-3.83867,,,,,-0.05878,,-3.892,-3.43538,,,,,,,,,,,-3.557,2022-03-07T12:00:00.0,,,,,,,,,,,,,,-0.05878,-1.75589,-3.43538,-3.21833,-3.21833,-3.557,-3.83867
2.13496,,,,,,-3.238,,-3.80833,,,,,0.07537,,-3.854,0.02421,,,,,,,,,,,-3.53467,2022-03-07T12:30:00.0,,,,,,,,,,,,,,0.07537,2.13496,0.02421,-3.238,-3.238,-3.53467,-3.80833
-1.95954,,,,,-79.27112,-3.267,,-3.886,,,,,0.0481,,-3.93367,-2.67378,,,,,,,,0.39313,0.10984,-21.90821,-3.607,2022-03-07T13:00:00.0,,,,,,0.10984,-21.90821,,,,,,,0.0481,-1.95954,-2.67378,-3.267,-3.267,-3.607,-3.886
1.37874,,,,,,-3.27967,,-3.954,,,,,0.14495,,-4.01133,-0.49702,,,,,,,,,,,-3.64367,2022-03-07T13:30:00.0,,,,,,,,,,,,,,0.14495,1.37874,-0.49702,-3.27967,-3.27967,-3.64367,-3.954
1.0454,,,,,,-3.38467,,-4.02233,,,,,0.05607,,-4.061,-3.1312,,,,,,,,,,,-3.72833,2022-03-07T14:00:00.0,,,,,,,,,,,,,,0.05607,1.0454,-3.1312,-3.38467,-3.38467,-3.72833,-4.02233
-6.30066,,,,,-137.2262,-3.219,,-3.941,,,,,0.00534,,-3.992,-2.98645,,,,,,,,0.49943,0.14012,-62.32191,-3.628,2022-03-07T14:30:00.0,,,,,,0.14012,-62.32191,,,,,,,0.00534,-6.30066,-2.98645,-3.219,-3.219,-3.628,-3.941
-1.45812,,,,,,-3.43233,,-4.07067,,,,,0.26609,,-4.125,-4.81672,,,,,,,,,,,-3.75867,2022-03-07T15:00:00.0,,,,,,,,,,,,,,0.26609,-1.45812,-4.81672,-3.43233,-3.43233,-3.75867,-4.07067
-1.60095,,,,,,-3.632,,-4.14333,,,,,-0.00354,,-4.16867,-4.16365,,,,,,,,,,,-3.86533,2022-03-07T15:30:00.0,,,,,,,,,,,,,,-0.00354,-1.60095,-4.16365,-3.632,-3.632,-3.86533,-4.14333
7.11507,,,,,,-3.355,,-3.769,,,,,0.26434,,-3.849,-0.38774,,,,,,,,,,,-3.526,2022-03-07T16:00:00.0,,,,,,,,,,,,,,0.26434,7.11507,-0.38774,-3.355,-3.355,-3.526,-3.769
-3.15213,,,,,,-3.20433,,-3.818,,,,,-0.04618,,-3.82867,1.07717,,,,,,,,,,,-3.54067,2022-03-07T16:30:00.0,,,,,,,,,,,,,,-0.04618,-3.15213,1.07717,-3.20433,-3.20433,-3.54067,-3.818
-10.45337,,,,,,-3.531,,-3.942,,,,,-0.14925,,-3.96,-1.18646,,,,,,,,,,,-3.70033,2022-03-07T17:00:00.0,,,,,,,,,,,,,,-0.14925,-10.45337,-1.18646,-3.531,-3.531,-3.70033,-3.942
-8.53276,,,,,,-4.05867,,-4.21367,,,,,0.23305,,-4.17067,-0.55438,,,,,,,,,,,-4.05333,2022-03-07T17:30:00.0,,,,,,,,,,,,,,0.23305,-8.53276,-0.55438,-4.05867,-4.05867,-4.05333,-4.21367
-7.65482,,,,,,-4.40067,,-4.417,,,,,0.24149,,-4.35367,-0.41808,,,,,,,,,,,-4.314,2022-03-07T18:00:00.0,,,,,,,,,,,,,,0.24149,-7.65482,-0.41808,-4.40067,-4.40067,-4.314,-4.417
-2.35736,,,,,,-4.674,,-4.74033,,,,,0.00329,,-4.56967,0.03004,,,,,,,,,,,-4.65433,2022-03-07T18:30:00.0,,,,,,,,,,,,,,0.00329,-2.35736,0.03004,-4.674,-4.674,-4.65433,-4.74033
-5.45229,,,,,,-4.92467,,-5.05233,,,,,0.2913,,-4.917,-0.09939,,,,,,,,,,,-4.94133,2022-03-07T19:00:00.0,,,,,,,,,,,,,,0.2913,-5.45229,-0.09939,-4.92467,-4.92467,-4.94133,-5.05233
-1.16641,,,,,,-5.10267,,-5.28533,,,,,0.0582,,-5.156,-0.23295,,,,,,,,,,,-5.14667,2022-03-07T19:30:00.0,,,,,,,,,,,,,,0.0582,-1.16641,-0.23295,-5.10267,-5.10267,-5.14667,-5.28533
-0.26748,,,,,,-5.126,,-5.42233,,,,,0.09947,,-5.384,-0.86397,,,,,,,,,,,-5.23167,2022-03-07T20:00:00.0,,,,,,,,,,,,,,0.09947,-0.26748,-0.86397,-5.126,-5.126,-5.23167,-5.42233
-1.2354,,,,,,-5.18967,,-5.52933,,,,,0.19564,,-5.51667,0.17832,,,,,,,,,,,-5.312,2022-03-07T20:30:00.0,,,,,,,,,,,,,,0.19564,-1.2354,0.17832,-5.18967,-5.18967,-5.312,-5.52933
-0.67904,,,,,,-5.257,,-5.61233,,,,,-0.1313,,-5.61333,-0.68868,,,,,,,,,,,-5.38667,2022-03-07T21:00:00.0,,,,,,,,,,,,,,-0.1313,-0.67904,-0.68868,-5.257,-5.257,-5.38667,-5.61233
-1.93576,,,,,11787.79004,-5.277,,-5.65067,,,,,-0.08565,,-5.66233,0.42897,,,,,,,,0.34539,,,-5.41333,2022-03-07T21:30:00.0,,,,,,0.34539,11787.79004,,,,,,,-0.08565,-1.93576,0.42897,-5.277,-5.277,-5.41333,-5.65067
-6.00275,,,,,,-5.49933,,-5.87567,,,,,-0.11128,,-5.887,4.29717,,,,,,,,,,,-5.64233,2022-03-07T22:00:00.0,,,,,,,,,,,,,,-0.11128,-6.00275,4.29717,-5.49933,-5.49933,-5.64233,-5.87567
-7.12659,,,,,,-5.888,,-6.263,,,,,-0.24047,,-6.269,4.91379,,,,,,,,,,,-6.03,2022-03-07T22:30:00.0,,,,,,,,,,,,,,-0.24047,-7.12659,4.91379,-5.888,-5.888,-6.03,-6.263
-1.46005,,,,,-5391.83203,-6.11167,,-6.484,,,,,-0.07643,,-6.49467,2.53566,,,,,,,,0.50149,0.09266,-127.493,-6.26567,2022-03-07T23:00:00.0,,,,,,0.09266,-127.493,,,,,,,-0.07643,-1.46005,2.53566,-6.11167,-6.11167,-6.26567,-6.484
-1.48509,,,,,,-6.17267,,-6.54933,,,,,-0.16376,,-6.569,0.06215,,,,,,,,0.48785,0.11212,-84.66126,-6.31933,2022-03-07T23:30:00.0,,,,,,0.11212,-84.66126,,,,,,,-0.16376,-1.48509,0.06215,-6.17267,-6.17267,-6.31933,-6.54933
-1.14374,,,,,,-6.20867,,-6.57333,,,,,-0.03252,,-6.595,-0.11412,,,,,,,,,,,-6.352,2022-03-08T00:00:00.0,,,,,,,,,,,,,,-0.03252,-1.14374,-0.11412,-6.20867,-6.20867,-6.352,-6.57333
-0.53489,,,,,,-6.265,,-6.644,,,,,0.05818,,-6.64867,-0.04684,,,,,,,,,,,-6.407,2022-03-08T00:30:00.0,,,,,,,,,,,,,,0.05818,-0.53489,-0.04684,-6.265,-6.265,-6.407,-6.644
-0.77803,,,,,,-6.28733,,-6.673,,,,,0.04948,,-6.67633,0.0987,,,,,,,,,,,-6.43233,2022-03-08T01:00:00.0,,,,,,,,,,,,,,0.04948,-0.77803,0.0987,-6.28733,-6.28733,-6.43233,-6.673
-2.02636,,,,,,-6.35467,,-6.731,,,,,0.30075,,-6.73833,-0.64432,,,,,,,,0.46047,0.11097,-579.2696,-6.507,2022-03-08T01:30:00.0,,,,,,0.11097,-579.2696,,,,,,,0.30075,-2.02636,-0.64432,-6.35467,-6.35467,-6.507,-6.731
-4.06492,,,,,,-6.54233,,-6.92667,,,,,0.21494,,-6.93867,-1.92457,,,,,,,,,,,-6.69333,2022-03-08T02:00:00.0,,,,,,,,,,,,,,0.21494,-4.06492,-1.92457,-6.54233,-6.54233,-6.69333,-6.92667
-4.21842,,,,,,-6.755,,-7.14867,,,,,0.20325,,-7.16467,-2.24165,,,,,,,,,,,-6.91067,2022-03-08T02:30:00.0,,,,,,,,,,,,,,0.20325,-4.21842,-2.24165,-6.755,-6.755,-6.91067,-7.14867
-2.36362,,,,,,-6.923,,-7.296,,,,,0.01095,,-7.30733,-0.48814,,,,,,,,,,,-7.068,2022-03-08T03:00:00.0,,,,,,,,,,,,,,0.01095,-2.36362,-0.48814,-6.923,-6.923,-7.068,-7.296
-0.18114,,,,,,-6.96833,,-7.332,,,,,-0.15896,,-7.33067,0.00529,,,,,,,,,,,-7.10633,2022-03-08T03:30:00.0,,,,,,,,,,,,,,-0.15896,-0.18114,0.00529,-6.96833,-6.96833,-7.10633,-7.332
0.71179,,,,,,-6.95267,,-7.321,,,,,0.1598,,-7.32567,0.38552,,,,,,,,0.41924,0.10598,-110.9678,-7.095,2022-03-08T04:00:00.0,,,,,,0.10598,-110.9678,,,,,,,0.1598,0.71179,0.38552,-6.95267,-6.95267,-7.095,-7.321
1.17184,,,,,,-6.89067,,-7.24767,,,,,0.23413,,-7.23333,1.02959,,,,,,,,,,,-7.02833,2022-03-08T04:30:00.0,,,,,,,,,,,,,,0.23413,1.17184,1.02959,-6.89067,-6.89067,-7.02833,-7.24767
2.77412,,,,,,-6.78133,,-7.14467,,,,,0.2877,,-7.11933,0.83769,,,,,,,,,,,-6.92067,2022-03-08T05:00:00.0,,,,,,,,,,,,,,0.2877,2.77412,0.83769,-6.78133,-6.78133,-6.92067,-7.14467
3.64267,,,,,,-6.64367,,-6.98067,,,,,0.39002,,-6.94133,1.97101,,,,,,,,,,,-6.772,2022-03-08T05:30:00.0,,,,,,,,,,,,,,0.39002,3.64267,1.97101,-6.64367,-6.64367,-6.772,-6.98067
4.67438,,,,,,-6.41733,,-6.75667,,,,,0.21058,,-6.71967,2.18241,,,,,,,,0.42248,0.17076,567.6429,-6.54633,2022-03-08T06:00:00.0,,,,,,0.17076,567.6429,,,,,,,0.21058,4.67438,2.18241,-6.41733,-6.41733,-6.54633,-6.75667
2.60749,,,,,,-6.24533,,-6.554,,,,,0.07037,,-6.50867,2.13243,,,,,,,,,,,-6.36133,2022-03-08T06:30:00.0,,,,,,,,,,,,,,0.07037,2.60749,2.13243,-6.24533,-6.24533,-6.36133,-6.554
3.11328,,,,,,-6.07533,,-6.36967,,,,,0.14242,,-6.304,1.74941,,,,,,,,,,,-6.187,2022-03-08T07:00:00.0,,,,,,,,,,,,,,0.14242,3.11328,1.74941,-6.07533,-6.07533,-6.187,-6.36967
4.2327,,,,,,-5.88767,,-6.2,,,,,0.14027,,-6.11833,2.01836,,,,,,,,,,,-6.01633,2022-03-08T07:30:00.0,,,,,,,,,,,,,,0.14027,4.2327,2.01836,-5.88767,-5.88767,-6.01633,-6.2
5.46085,,,,,,-5.65567,,-6.00033,,,,,-0.2149,,-5.91633,2.34121,,,,,,,,0.33524,0.08215,-63.56557,-5.80267,2022-03-08T08:00:00.0,,,,,,0.08215,-63.56557,,,,,,,-0.2149,5.46085,2.34121,-5.65567,-5.65567,-5.80267,-6.00033
4.47441,,,,,,-5.41567,,-5.78867,,,,,0.23364,,-5.686,2.40694,,,,,,,,,,,-5.59467,2022-03-08T08:30:00.0,,,,,,,,,,,,,,0.23364,4.47441,2.40694,-5.41567,-5.41567,-5.59467,-5.78867
3.04035,,,,,-125.8805,-5.216,,-5.67167,,,,,0.12291,,-5.63433,1.00633,,,,,,,,0.25462,0.0428,-328.7304,-5.43667,2022-03-08T09:00:00.0,,,,,,0.0428,-328.7304,,,,,,,0.12291,3.04035,1.00633,-5.216,-5.216,-5.43667,-5.67167
7.28819,,,,,,-4.96567,,-5.473,,,,,-0.12552,,-5.47133,2.98007,,,,,,,,,,,-5.21933,2022-03-08T09:30:00.0,,,,,,,,,,,,,,-0.12552,7.28819,2.98007,-4.96567,-4.96567,-5.21933,-5.473
8.19103,,,,,-36.72785,-4.58367,,-5.12433,,,,,-0.2761,,-5.151,3.44167,,,,,,,,0.22237,0.09818,-41.38566,-4.86667,2022-03-08T10:00:00.0,,,,,,0.09818,-41.38566,,,,,,,-0.2761,8.19103,3.44167,-4.58367,-4.58367,-4.86667,-5.12433
6.95768,,,,,,-4.188,,-4.747,,,,,-0.31025,,-4.78867,3.27318,,,,,,,,,,,-4.48367,2022-03-08T10:30:00.0,,,,,,,,,,,,,,-0.31025,6.95768,3.27318,-4.188,-4.188,-4.48367,-4.747
6.69281,,,,,-20.6349,-3.844,,-4.40833,,,,,-0.2042,,-4.46933,2.84467,,,,,,,,0.20534,0.05757,-34.51093,-4.14733,2022-03-08T11:00:00.0,,,,,,0.05757,-34.51093,,,,,,,-0.2042,6.69281,2.84467,-3.844,-3.844,-4.14733,-4.40833
6.32823,,,,,,-3.51,,-4.13867,,,,,-0.0569,,-4.22867,2.91832,,,,,,,,,,,-3.858,2022-03-08T11:30:00.0,,,,,,,,,,,,,,-0.0569,6.32823,2.91832,-3.51,-3.51,-3.858,-4.13867
7.88608,,,,,,-3.159,,-3.78267,,,,,-0.45422,,-3.91567,3.0589,,,,,,,,,,,-3.51767,2022-03-08T12:00:00.0,,,,,,,,,,,,,,-0.45422,7.88608,3.0589,-3.159,-3.159,-3.51767,-3.78267
6.54684,,,,,,-2.775,,-3.45067,,,,,0.14856,,-3.606,3.37051,,,,,,,,,,,-3.15967,2022-03-08T12:30:00.0,,,,,,,,,,,,,,0.14856,6.54684,3.37051,-2.775,-2.775,-3.15967,-3.45067
2.65126,,,,,,-2.52233,,-3.197,,,,,0.26224,,-3.33567,2.52822,,,,,,,,,,,-2.90633,2022-03-08T13:00:00.0,,,,,,,,,,,,,,0.26224,2.65126,2.52822,-2.52233,-2.52233,-2.90633,-3.197
4.88492,,,,,,-2.32833,,-2.92933,,,,,0.39623,,-3.00033,2.98462,,,,,,,,,,,-2.64767,2022-03-08T13:30:00.0,,,,,,,,,,,,,,0.39623,4.88492,2.98462,-2.32833,-2.32833,-2.64767,-2.92933
6.1952,,,,,-43.05609,-2.04567,,-2.64367,,,,,-0.52045,,-2.688,5.04273,,,,,,,,0.26937,0.04979,545.12,-2.346,2022-03-08T14:00:00.0,,,,,,0.04979,545.12,,,,,,,-0.52045,6.1952,5.04273,-2.04567,-2.04567,-2.346,-2.64367
-0.18243,,,,,,-1.93567,,-2.554,,,,,-0.04873,,-2.6,0.96319,,,,,,,,0.33369,0.07409,-10.75036,-2.25233,2022-03-08T14:30:00.0,,,,,,0.07409,-10.75036,,,,,,,-0.04873,-0.18243,0.96319,-1.93567,-1.93567,-2.25233,-2.554
-1.22085,,,,,-125.2587,-1.88615,,-2.40538,,,,,0.9327,,-2.42231,3.76097,,,,,,,,0.36247,0.07654,-33.00617,-2.14462,2022-03-08T15:00:00.0,,,,,,0.07654,-33.00617,,,,,,,0.9327,-1.22085,3.76097,-1.88615,-1.88615,-2.14462,-2.40538
-2.58464,,,,,-355.63889,-2.012,,-2.48633,,,,,-1.17791,,-2.43767,0.50464,,,,,,,,0.39725,0.06405,-42.25285,-2.23767,2022-03-08T15:30:00.0,,,,,,0.06405,-42.25285,,,,,,,-1.17791,-2.58464,0.50464,-2.012,-2.012,-2.23767,-2.48633
1.34638,,,,,-311.78339,-2.052,,-2.47267,,,,,0.09296,,-2.40133,1.90415,,,,,,,,0.32854,0.04457,-7.89702,-2.23033,2022-03-08T16:00:00.0,,,,,,0.04457,-7.89702,,,,,,,0.09296,1.34638,1.90415,-2.052,-2.052,-2.23033,-2.47267
2.67623,,,,,-111.8025,-1.91067,,-2.343,,,,,0.46467,,-2.26033,1.0007,,,,,,,,0.21755,0.05888,-17.10746,-2.09033,2022-03-08T16:30:00.0,,,,,,0.05888,-17.10746,,,,,,,0.46467,2.67623,1.0007,-1.91067,-1.91067,-2.09033,-2.343
0.02131,,,,,-60.99966,-1.83833,,-2.23933,,,,,0.79598,,-2.152,0.87845,,,,,,,,0.13933,0.05236,-144.5994,-1.991,2022-03-08T17:00:00.0,,,,,,0.05236,-144.5994,,,,,,,0.79598,0.02131,0.87845,-1.83833,-1.83833,-1.991,-2.23933
1.219,,,,,-136.4473,-1.723,,-2.143,,,,,0.64304,,-2.06033,0.39655,,,,,,,,0.11928,,,-1.90233,2022-03-08T17:30:00.0,,,,,,0.11928,-136.4473,,,,,,,0.64304,1.219,0.39655,-1.723,-1.723,-1.90233,-2.143
-0.67001,,,,,-485.93021,-1.72033,,-2.101,,,,,0.79928,,-2.00433,-0.01115,,,,,,,,0.14856,,,-1.872,2022-03-08T18:00:00.0,,,,,,0.14856,-485.93021,,,,,,,0.79928,-0.67001,-0.01115,-1.72033,-1.72033,-1.872,-2.101
-0.31723,,,,,-248.4482,-1.697,,-2.119,,,,,0.02911,,-2.019,-0.63196,,,,,,,,0.11483,,,-1.88867,2022-03-08T18:30:00.0,,,,,,0.11483,-248.4482,,,,,,,0.02911,-0.31723,-0.63196,-1.697,-1.697,-1.88867,-2.119
-3.67123,,,,,,-1.88833,,-2.22133,,,,,0.00224,,-2.14533,-2.92142,,,,,,,,0.22081,0.06348,-146.0516,-2.00167,2022-03-08T19:00:00.0,,,,,,0.06348,-146.0516,,,,,,,0.00224,-3.67123,-2.92142,-1.88833,-1.88833,-2.00167,-2.22133
-1.59941,,,,,-5395.5542,-2.04767,,-2.38533,,,,,-0.99543,,-2.322,-1.19707,,,,,,,,0.22791,0.05216,19.81299,-2.16367,2022-03-08T19:30:00.0,,,,,,0.05216,19.81299,,,,,,,-0.99543,-1.59941,-1.19707,-2.04767,-2.04767,-2.16367,-2.38533
-1.1384,,,,,306.09039,-2.12167,,-2.458,,,,,1.27639,,-2.43233,-1.56345,,,,,,,,0.18109,0.03937,19.97143,-2.243,2022-03-08T20:00:00.0,,,,,,0.03937,19.97143,,,,,,,1.27639,-1.1384,-1.56345,-2.12167,-2.12167,-2.243,-2.458
0.12809,,,,,2097.04492,-2.14633,,-2.47567,,,,,-0.14637,,-2.41233,0.01817,,,,,,,,0.21142,0.05016,-34.74486,-2.26067,2022-03-08T20:30:00.0,,,,,,0.05016,-34.74486,,,,,,,-0.14637,0.12809,0.01817,-2.14633,-2.14633,-2.26067,-2.47567
-1.3039,,,,,894.72339,-2.18233,,-2.50633,,,,,-0.394,,-2.448,-0.79331,,,,,,,,0.19501,0.04659,27.7052,-2.29533,2022-03-08T21:00:00.0,,,,,,0.04659,27.7052,,,,,,,-0.394,-1.3039,-0.79331,-2.18233,-2.18233,-2.29533,-2.50633
-1.63969,,,,,140.74921,-2.25633,,-2.59433,,,,,-0.48923,,-2.59,-2.33386,,,,,,,,0.17699,0.0375,-38.88452,-2.4,2022-03-08T21:30:00.0,,,,,,0.0375,-38.88452,,,,,,,-0.48923,-1.63969,-2.33386,-2.25633,-2.25633,-2.4,-2.59433
-9.06816,,,,,-581.66858,-2.528,,-2.912,,,,,-1.66,,-2.88833,-4.8239,,,,,,,,0.47094,0.07574,25.81149,-2.69033,2022-03-08T22:00:00.0,,,,,,0.07574,25.81149,,,,,,,-1.66,-9.06816,-4.8239,-2.528,-2.528,-2.69033,-2.912
-11.31006,,,,,-708.71478,-3.07767,,-3.47,,,,,-0.94127,,-3.44367,-6.53645,,,,,,,,0.54212,0.08907,-23.38391,-3.23833,2022-03-08T22:30:00.0,,,,,,0.08907,-23.38391,,,,,,,-0.94127,-11.31006,-6.53645,-3.07767,-3.07767,-3.23833,-3.47
-8.35529,,,,,-529.46088,-3.646,,-4.035,,,,,-0.44016,,-4.01567,-5.92337,,,,,,,,0.45102,0.0888,160.4481,-3.81,2022-03-08T23:00:00.0,,,,,,0.0888,160.4481,,,,,,,-0.44016,-8.35529,-5.92337,-3.646,-3.646,-3.81,-4.035
-8.22847,,,,,-487.59439,-4.05867,,-4.447,,,,,-0.12548,,-4.41233,-4.66916,,,,,,,,0.41552,0.08781,-13.3581,-4.22167,2022-03-08T23:30:00.0,,,,,,0.08781,-13.3581,,,,,,,-0.12548,-8.22847,-4.66916,-4.05867,-4.05867,-4.22167,-4.447
-2.42501,,,,,-667.06451,-4.356,,-4.737,,,,,0.49941,,-4.70767,-1.91681,,,,,,,,0.36531,0.07363,134.0353,-4.50967,2022-03-09T00:00:00.0,,,,,,0.07363,134.0353,,,,,,,0.49941,-2.42501,-1.91681,-4.356,-4.356,-4.50967,-4.737
-4.61586,,,,,-646.13171,-4.51433,,-4.90233,,,,,0.07134,,-4.88833,-2.24846,,,,,,,,0.3379,0.0512,-10.53076,-4.66933,2022-03-09T00:30:00.0,,,,,,0.0512,-10.53076,,,,,,,0.07134,-4.61586,-2.24846,-4.51433,-4.51433,-4.66933,-4.90233
-0.90983,,,,,-696.8819,-4.66067,,-5.009,,,,,0.59993,,-4.96933,-0.15302,,,,,,,,0.34411,0.05817,-29.78265,-4.78267,2022-03-09T01:00:00.0,,,,,,0.05817,-29.78265,,,,,,,0.59993,-0.90983,-0.15302,-4.66067,-4.66067,-4.78267,-5.009
